coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,SourceFile,price_ma7,price_ma30,volatility_7d,volume_change_pct,price_change_pct,liquidity_ratio,liquidity_ratio_7d
Frax,FRAX,2.425053863383082e-05,0.8823529411764707,0.5282093213409648,0.1078203639179248,0.0002748983947645,0.0036184051012668,2022-03-17,coin_gecko_2022-03-17.csv,0.00020500496410913053,0.003178329544004197,0.000267883522074902,-0.9781507560911821,-0.9652695969920934,0.07597225492199819,1.2462163658160785
Theta Network,THETA,6.963100657845859e-05,0.8848560700876096,0.543744889615699,0.0954316686024002,0.0017740444094032,0.0036015932070121,2022-03-17,coin_gecko_2022-03-17.csv,0.00021478354995236392,0.003179841855065394,0.00026034656543063553,5.453454960779195,1.8713179377104452,0.4925721222344697,1.1807566719933626
Magic Internet Money,MIM,2.422765987451464e-05,0.8823529411764707,0.5290269828291086,0.1076267905536197,0.0009951984944251,0.003501392913873,2022-03-17,coin_gecko_2022-03-17.csv,0.00015700124517713745,0.0031576170271393005,0.00024961975025431654,-0.4390227836743438,-0.6520564463301923,0.28422931070717217,1.1010064590782673
Tezos,XTZ,7.521119177752704e-05,0.8848560700876096,0.5421095666394112,0.102787456445993,0.0012869188020262,0.0034284404651139,2022-03-17,coin_gecko_2022-03-17.csv,0.0001635172378319503,0.003070647010283095,0.0002463132334738236,0.29312776218539116,2.1043523050545456,0.3753656553529932,0.7375108738420176
The Graph,GRT,1.0039480987363184e-05,0.8961201501877347,0.4791496320523302,0.1453735965931087,0.0037127114146573,0.0032113381182352,2022-03-17,coin_gecko_2022-03-17.csv,0.0001611389005129436,0.0007867530664741834,0.0002479296932700166,1.8849616687640203,-0.8665161294470677,1.1561259755162845,0.8768910051737132
cUSDC,CUSDC,5.4728427389783e-07,0.8836045056320401,0.5290269828291086,0.108207510646535,2.015570248165682e-08,0.0030936572063551,2022-03-17,coin_gecko_2022-03-17.csv,0.00012887973745951472,0.0007779562341149733,0.0002526743329019619,-0.9999945711637047,-0.9454867961215622,6.515169954916874e-06,0.8369745797327758
THORChain,RUNE,0.0001960343321747,0.8886107634543179,0.623058053965658,0.1978319783197831,0.0066374886554079,0.0030475591388168,2022-03-17,coin_gecko_2022-03-17.csv,5.713449918577188e-05,0.0007727318868126568,6.752821807818478e-05,329309.7080464452,357.1947107277867,2.177968778641937,0.6517486589349728
Helium,HNT,0.0005565628193841,0.886107634543179,0.5748160261651676,0.119047619047619,0.0003708364281932,0.0028949788209996,2022-03-17,coin_gecko_2022-03-17.csv,0.00013317911072152462,0.0007912346784331211,0.0001980017562927569,-0.9441300094891973,1.8391089112294252,0.12809642181256262,0.6591949684907678
EOS,EOS,5.070690025118294e-05,0.8886107634543179,0.5380212591986917,0.1097560975609755,0.0039406312049044,0.0025716777195815,2022-03-17,coin_gecko_2022-03-17.csv,0.00013047566696048523,0.000758133666810244,0.00019913994939597937,9.62633254263627,-0.9088927637902656,1.5323192229334535,0.8077302685906226
Flow,FLOW,0.0001387767796973,0.8936170212765958,0.570727718724448,0.0977545489740611,0.0020485202096554,0.0025326033119542,2022-03-17,coin_gecko_2022-03-17.csv,0.00014683982693516887,0.0007577212183390073,0.00019358292194552167,-0.4801542942902475,1.7368421064954074,0.8088594846204821,0.882677436292524
Aave,AAVE,0.0035708332938722,0.8898623279098873,0.5862632869991823,0.1376306620209059,0.0070203244168376,0.0025046204695993,2022-03-17,coin_gecko_2022-03-17.csv,0.0006462144129486936,0.000636032744874684,0.0013037012596305482,2.42702228845404,24.73076923719446,2.8029493897575395,1.2294751126360306
IOTA,MIOTA,1.7325577325136422e-05,0.8811013767209012,0.5306623058053965,0.1016260162601625,0.0004065457594133,0.0024741244510955,2022-03-17,coin_gecko_2022-03-17.csv,0.0006472552838540898,0.0006204519887175383,0.0013031114614519056,-0.9420901748588374,-0.995148029633624,0.16431904192745378,1.087788407837626
ECOMI,OMI,8.226391648452512e-08,0.8823529411764707,0.5224856909239575,0.0590398761130468,6.35573826768783e-05,0.0024569435997567,2022-03-17,coin_gecko_2022-03-17.csv,0.0006471888523744592,0.0006198435816877836,0.001303149936111605,-0.8436648736206224,-0.9952518802149712,0.02586847442618223,1.0914829734456586
cDAI,CDAI,5.322501400020134e-07,0.8811013767209012,0.5290269828291086,0.108207510646535,3.237077761286884e-09,0.0024008481038534,2022-03-17,coin_gecko_2022-03-17.csv,0.0006192599835123596,0.0006197070935111949,0.0013164575410314476,-0.9999490684225034,5.470031609814449,1.3483059407595681e-06,0.780344769111945
Theta Fuel,TFUEL,3.987770138973443e-06,0.8873591989987485,0.5380212591986917,0.1128532713898567,0.0002644231669415,0.0023458517834419,2022-03-17,coin_gecko_2022-03-17.csv,0.0005403206907630558,0.0006123835978017507,0.0013372466627747165,81684.7630372092,6.492285749250076,0.11271946881210496,0.7781480615404509
Maker,MKR,0.0504409923315782,0.8911138923654569,0.570727718724448,0.1248548199767711,0.0016739494047387,0.002330814595764,2022-03-17,coin_gecko_2022-03-17.csv,0.007738932895238344,0.002293583067506296,0.01887602781603457,5.330570139147596,12647.921721592267,0.7181821358854195,0.6618427633907318
Zcash,ZEC,0.003695538302234,0.8811013767209012,0.5470155355682746,0.1227255129694153,0.0061663785049265,0.0023150203756485,2022-03-17,coin_gecko_2022-03-17.csv,0.008247041684172158,0.0023756037027076763,0.01868424470748311,2.683730516269134,-0.9267354163466678,2.6636389769135964,0.9268112622897482
PancakeSwap,CAKE,0.0001579435027724,0.8836045056320401,0.668847097301717,0.116337591947348,0.007759276015191,0.0022435288147286,2022-03-17,coin_gecko_2022-03-17.csv,0.00775948599972933,0.0023788871160277075,0.01887020849732654,0.25831977537413375,-0.9572610294210938,3.4585140891669988,1.0204633622053851
JUNO,JUNO,0.0009500871842923,0.8848560700876096,0.5453802125919869,0.0942702284165698,0.0001435139628528,0.0022178267718604,2022-03-17,coin_gecko_2022-03-17.csv,0.007892737657867495,0.0024079606896373457,0.018809621583053826,-0.9815042070198521,5.015360984246349,0.0647092751668855,1.0062333955253042
Gala,GALA,5.58489192797117e-06,0.8798498122653317,0.5363859362224038,0.1053039101819589,0.0103363287240924,0.0021549691572188,2022-03-17,coin_gecko_2022-03-17.csv,0.007893523747583422,0.002394536053152041,0.018809236870246094,71.02315731950213,-0.9941217058599404,4.796508891771078,1.6877534551460034
BitTorrent,BTT,4.428709130905725e-11,0.8836045056320401,0.5355682747342599,0.1047231900890437,0.0012444312674816,0.0020874700234134,2022-03-17,coin_gecko_2022-03-17.csv,0.007893447718175862,0.0023726115878545872,0.018809274093212078,-0.8796060670379976,-0.9999920701972607,0.5961432995558541,1.7729165910388482
Arweave,AR,0.0008156775060191,0.9011264080100124,0.5560098119378577,0.0873015873015872,0.0006769262092446,0.0020851475338317,2022-03-17,coin_gecko_2022-03-17.csv,0.008009403394730167,0.002271068391681394,0.01875495438701204,-0.4560356791624822,18417950.640284944,0.3246418770189703,1.8031912207826861
Huobi BTC,HBTC,0.9925225518332484,0.8798498122653317,0.5216680294358135,0.102787456445993,3.786728525019525e-05,0.002017815378187,2022-03-17,coin_gecko_2022-03-17.csv,0.1425924833235402,0.03520363929379878,0.3747861505292274,-0.9440599510950354,1215.8075550804847,0.018766476685403634,1.7032746980398268
Harmony,ONE,3.178521976734624e-06,0.8898623279098873,0.5502861815208503,0.1012388695315524,0.0011448519962416,0.0019109832001771,2022-03-17,coin_gecko_2022-03-17.csv,0.14206500335493202,0.035158036249249736,0.3750167446556711,29.233273620682827,-0.9999967975317328,0.5990905603646861,1.4083392099614112
Quant,QNT,0.0027818436300735,0.8873591989987485,0.5429272281275551,0.1012388695315524,0.0003689195893346,0.0018982834902577,2022-03-17,coin_gecko_2022-03-17.csv,0.14243984623026076,0.035250725006729655,0.3748525385689704,-0.6777578319767839,874.2003762866407,0.1943437801719055,0.9420291658192547
eCash,XEC,1.935564970702884e-09,0.8785982478097623,0.5339329517579721,0.1169183120402632,0.0004075026253767,0.0018706857890221,2022-03-17,coin_gecko_2022-03-17.csv,0.14230411976615684,0.03523643494480512,0.37491247476482387,0.10458386368609518,-0.9999993042150358,0.21783595501076733,0.963904405796952
Bitcoin SV,BSV,0.0018945941834216,0.8836045056320401,0.5388389206868356,0.0954316686024002,0.0014317208125157,0.0018277530901511,2022-03-17,coin_gecko_2022-03-17.csv,0.14257397823637022,0.035298601442812716,0.37479363977340185,2.5134026711906485,978831.6468491494,0.7833228789110349,0.3905921182455174
NEO,NEO,0.0005010035841412,0.8823529411764707,0.5494685200327064,0.1022067363530778,0.0022653060680082,0.0017924218427656,2022-03-17,coin_gecko_2022-03-17.csv,0.1426455501706351,0.0353144119675434,0.37476192209161074,0.5822261213258428,-0.7355615315801312,1.2638241813171436,0.4859751013542731
Huobi Token,HT,0.0002210238571966,0.8811013767209012,0.5388389206868356,0.1078203639179248,0.0005072321340319,0.0017428387502814,2022-03-17,coin_gecko_2022-03-17.csv,0.14256059964937473,0.03531423404859503,0.374799495708083,-0.7760867102263622,-0.5588377724373567,0.29103790235901167,0.4811745335457075
TrueUSD,TUSD,2.4261674742554175e-05,0.8811013767209012,0.5282093213409648,0.1078203639179248,0.0016689888083221,0.0017361308575323,2022-03-17,coin_gecko_2022-03-17.csv,0.0007751296267310386,0.035291767737750085,0.001112266035534768,2.2903846115891717,-0.8902305160615603,0.96132661952358,0.6158259825225898
Xido Finance,XIDO,0.0011810583281842,0.939924906132666,1.0,0.370692992644212,2.571415888770062e-05,0.0017051136290777,2022-03-17,coin_gecko_2022-03-17.csv,0.0009433981704749623,0.03533032799740176,0.00106407110395731,-0.984592971049607,47.68000007075616,0.015080613074220437,0.5323959900525234
Celsius Network,CEL,7.933567648988199e-05,0.8823529411764707,0.552739165985282,0.1188540456833139,6.401208215147349e-05,0.001703951332112,2022-03-17,coin_gecko_2022-03-17.csv,0.0005573256056773026,0.03533065148639881,0.0007207452155267978,1.4893710282738906,-0.9328266228714924,0.03756684885602472,0.5099992855788261
KuCoin Token,KCS,0.0004413198641859,0.8735919899874844,0.5192150449713818,0.1018195896244676,0.0001551320410312,0.001701122543438,2022-03-17,coin_gecko_2022-03-17.csv,0.000620371024051721,0.035344554559875854,0.0006821371538009649,1.4234806276744276,4.56269113356818,0.09119392464088759,0.4919075669545575
Enjin Coin,ENJ,3.445157814954874e-05,0.886107634543179,0.5421095666394112,0.1120789779326364,0.0019529152393198,0.0016295732359633,2022-03-17,coin_gecko_2022-03-17.csv,0.0003546363661557137,0.035343195906088254,0.00041174813457096665,11.588729100309019,-0.9219351292670649,1.1984212775594347,0.5512073381900432
